date,kpi_name,logged_value,unit,frequency,kpi_threshold,client_id,logged_at
2025-06-01,net_promoter_score_nps,33,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-06-01T09:06:00
2025-06-01,net_promoter_score_nps,32,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-06-01T10:12:00
2025-06-01,net_promoter_score_nps,31,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-06-01T11:18:00
2025-06-01,net_promoter_score_nps,34,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-06-01T12:24:00
2025-06-01,net_promoter_score_nps,33,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-06-01T13:30:00
2025-06-01,net_promoter_score_nps,31,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-06-01T14:36:00
2025-06-01,net_promoter_score_nps,32,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-06-01T15:42:00
2025-06-01,net_promoter_score_nps,32,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-06-01T16:48:00
2025-06-01,net_promoter_score_nps,32,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-06-01T17:54:00
2025-06-01,employee_cost_ratio,30.4,%,Monthly,689584f3d97275e03c78ebc8,2,2025-06-01T08:00:00
2025-06-01,employee_cost_ratio,31.3,%,Monthly,689584f3d97275e03c78ebc8,2,2025-06-01T09:06:00
2025-06-01,employee_cost_ratio,31.6,%,Monthly,689584f3d97275e03c78ebc8,2,2025-06-01T10:12:00
2025-06-01,employee_cost_ratio,30.0,%,Monthly,689584f3d97275e03c78ebc8,2,2025-06-01T11:18:00
2025-06-01,employee_cost_ratio,31.4,%,Monthly,689584f3d97275e03c78ebc8,2,2025-06-01T12:24:00
2025-06-01,employee_cost_ratio,30.2,%,Monthly,689584f3d97275e03c78ebc8,2,2025-06-01T13:30:00
2025-06-01,employee_cost_ratio,29.7,%,Monthly,689584f3d97275e03c78ebc8,2,2025-06-01T14:36:00
2025-06-01,employee_cost_ratio,31.4,%,Monthly,689584f3d97275e03c78ebc8,2,2025-06-01T15:42:00
2025-06-01,employee_cost_ratio,30.7,%,Monthly,689584f3d97275e03c78ebc8,2,2025-06-01T16:48:00
2025-06-01,employee_cost_ratio,31.3,%,Monthly,689584f3d97275e03c78ebc8,2,2025-06-01T17:54:00
2025-06-01,fuel_cost_per_kilometer,1.68,USD,Monthly,68958503d97275e03c78ebc9,2,2025-06-01T08:00:00
2025-06-01,fuel_cost_per_kilometer,1.666,USD,Monthly,68958503d97275e03c78ebc9,2,2025-06-01T09:06:00
2025-06-01,fuel_cost_per_kilometer,1.703,USD,Monthly,68958503d97275e03c78ebc9,2,2025-06-01T10:12:00
2025-06-01,fuel_cost_per_kilometer,1.686,USD,Monthly,68958503d97275e03c78ebc9,2,2025-06-01T11:18:00
2025-06-01,fuel_cost_per_kilometer,1.695,USD,Monthly,68958503d97275e03c78ebc9,2,2025-06-01T12:24:00
2025-06-01,fuel_cost_per_kilometer,1.701,USD,Monthly,68958503d97275e03c78ebc9,2,2025-06-01T13:30:00
2025-06-01,fuel_cost_per_kilometer,1.671,USD,Monthly,68958503d97275e03c78ebc9,2,2025-06-01T14:36:00
2025-06-01,fuel_cost_per_kilometer,1.686,USD,Monthly,68958503d97275e03c78ebc9,2,2025-06-01T15:42:00
2025-06-01,fuel_cost_per_kilometer,1.682,USD,Monthly,68958503d97275e03c78ebc9,2,2025-06-01T16:48:00
2025-06-01,fuel_cost_per_kilometer,1.673,USD,Monthly,68958503d97275e03c78ebc9,2,2025-06-01T17:54:00
2025-06-01,customer_complaint_rate,26,Count,Monthly,68958515d97275e03c78ebca,2,2025-06-01T08:00:00
2025-06-01,customer_complaint_rate,28,Count,Monthly,68958515d97275e03c78ebca,2,2025-06-01T09:06:00
2025-06-01,customer_complaint_rate,26,Count,Monthly,68958515d97275e03c78ebca,2,2025-06-01T10:12:00
2025-06-01,customer_complaint_rate,26,Count,Monthly,68958515d97275e03c78ebca,2,2025-06-01T11:18:00
2025-06-01,customer_complaint_rate,27,Count,Monthly,68958515d97275e03c78ebca,2,2025-06-01T12:24:00
2025-06-01,customer_complaint_rate,26,Count,Monthly,68958515d97275e03c78ebca,2,2025-06-01T13:30:00
2025-06-01,customer_complaint_rate,26,Count,Monthly,68958515d97275e03c78ebca,2,2025-06-01T14:36:00
2025-06-01,customer_complaint_rate,27,Count,Monthly,68958515d97275e03c78ebca,2,2025-06-01T15:42:00
2025-06-01,customer_complaint_rate,24,Count,Monthly,68958515d97275e03c78ebca,2,2025-06-01T16:48:00
2025-06-01,customer_complaint_rate,29,Count,Monthly,68958515d97275e03c78ebca,2,2025-06-01T17:54:00
2025-06-01,return_on_aircraft_assets,7.95,%,Quarterly,68958532d97275e03c78ebcb,2,2025-06-01T08:00:00
2025-06-01,return_on_aircraft_assets,7.77,%,Quarterly,68958532d97275e03c78ebcb,2,2025-06-01T09:06:00
2025-06-01,return_on_aircraft_assets,8.08,%,Quarterly,68958532d97275e03c78ebcb,2,2025-06-01T10:12:00
2025-06-01,return_on_aircraft_assets,7.92,%,Quarterly,68958532d97275e03c78ebcb,2,2025-06-01T11:18:00
2025-06-01,return_on_aircraft_assets,7.81,%,Quarterly,68958532d97275e03c78ebcb,2,2025-06-01T12:24:00
2025-06-01,return_on_aircraft_assets,7.91,%,Quarterly,68958532d97275e03c78ebcb,2,2025-06-01T13:30:00
2025-06-01,return_on_aircraft_assets,8.07,%,Quarterly,68958532d97275e03c78ebcb,2,2025-06-01T14:36:00
2025-06-01,return_on_aircraft_assets,7.9,%,Quarterly,68958532d97275e03c78ebcb,2,2025-06-01T15:42:00
2025-06-01,return_on_aircraft_assets,7.71,%,Quarterly,68958532d97275e03c78ebcb,2,2025-06-01T16:48:00
2025-06-01,return_on_aircraft_assets,7.67,%,Quarterly,68958532d97275e03c78ebcb,2,2025-06-01T17:54:00
2025-06-02,on_time_performance,86.7,%,Daily,68958470d97275e03c78ebc0,2,2025-06-02T08:00:00
2025-06-02,on_time_performance,87.7,%,Daily,68958470d97275e03c78ebc0,2,2025-06-02T09:06:00
2025-06-02,on_time_performance,86.7,%,Daily,68958470d97275e03c78ebc0,2,2025-06-02T10:12:00
2025-06-02,on_time_performance,87.6,%,Daily,68958470d97275e03c78ebc0,2,2025-06-02T11:18:00
2025-06-02,on_time_performance,85.9,%,Daily,68958470d97275e03c78ebc0,2,2025-06-02T12:24:00
2025-06-02,on_time_performance,85.6,%,Daily,68958470d97275e03c78ebc0,2,2025-06-02T13:30:00
2025-06-02,on_time_performance,86.2,%,Daily,68958470d97275e03c78ebc0,2,2025-06-02T14:36:00
2025-06-02,on_time_performance,88.2,%,Daily,68958470d97275e03c78ebc0,2,2025-06-02T15:42:00
2025-06-02,on_time_performance,87.7,%,Daily,68958470d97275e03c78ebc0,2,2025-06-02T16:48:00
2025-06-02,on_time_performance,88.9,%,Daily,68958470d97275e03c78ebc0,2,2025-06-02T17:54:00
2025-06-02,flight_cancellation_rate,0.98,%,Daily,6895848ad97275e03c78ebc1,2,2025-06-02T08:00:00
2025-06-02,flight_cancellation_rate,1.22,%,Daily,6895848ad97275e03c78ebc1,2,2025-06-02T09:06:00
2025-06-02,flight_cancellation_rate,0.89,%,Daily,6895848ad97275e03c78ebc1,2,2025-06-02T10:12:00
2025-06-02,flight_cancellation_rate,1.09,%,Daily,6895848ad97275e03c78ebc1,2,2025-06-02T11:18:00
2025-06-02,flight_cancellation_rate,1.06,%,Daily,6895848ad97275e03c78ebc1,2,2025-06-02T12:24:00
2025-06-02,flight_cancellation_rate,0.96,%,Daily,6895848ad97275e03c78ebc1,2,2025-06-02T13:30:00
2025-06-02,flight_cancellation_rate,1.24,%,Daily,6895848ad97275e03c78ebc1,2,2025-06-02T14:36:00
2025-06-02,flight_cancellation_rate,0.94,%,Daily,6895848ad97275e03c78ebc1,2,2025-06-02T15:42:00
2025-06-02,flight_cancellation_rate,0.83,%,Daily,6895848ad97275e03c78ebc1,2,2025-06-02T16:48:00
2025-06-02,flight_cancellation_rate,1.04,%,Daily,6895848ad97275e03c78ebc1,2,2025-06-02T17:54:00
2025-06-02,passenger_load_factor,81.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-06-02T08:00:00
2025-06-02,passenger_load_factor,81.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-06-02T09:06:00
2025-06-02,passenger_load_factor,80.7,%,Daily,689584bbd97275e03c78ebc4,2,2025-06-02T10:12:00
2025-06-02,passenger_load_factor,83.3,%,Daily,689584bbd97275e03c78ebc4,2,2025-06-02T11:18:00
2025-06-02,passenger_load_factor,82.4,%,Daily,689584bbd97275e03c78ebc4,2,2025-06-02T12:24:00
2025-06-02,passenger_load_factor,81.5,%,Daily,689584bbd97275e03c78ebc4,2,2025-06-02T13:30:00
2025-06-02,passenger_load_factor,81.1,%,Daily,689584bbd97275e03c78ebc4,2,2025-06-02T14:36:00
2025-06-02,passenger_load_factor,80.9,%,Daily,689584bbd97275e03c78ebc4,2,2025-06-02T15:42:00
2025-06-02,passenger_load_factor,81.8,%,Daily,689584bbd97275e03c78ebc4,2,2025-06-02T16:48:00
2025-06-02,passenger_load_factor,80.6,%,Daily,689584bbd97275e03c78ebc4,2,2025-06-02T17:54:00
2025-06-02,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2025-06-02T08:00:00
2025-06-02,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2025-06-02T09:06:00
2025-06-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-06-02T10:12:00
2025-06-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-06-02T11:18:00
2025-06-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-06-02T12:24:00
2025-06-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-06-02T13:30:00
2025-06-02,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2025-06-02T14:36:00
2025-06-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-06-02T15:42:00
2025-06-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-06-02T16:48:00
2025-06-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-06-02T17:54:00
2025-06-02,aircraft_utilization_rate,8.6,Hours,Daily,68958562d97275e03c78ebcd,2,2025-06-02T08:00:00
2025-06-02,aircraft_utilization_rate,9.1,Hours,Daily,68958562d97275e03c78ebcd,2,2025-06-02T09:06:00
2025-06-02,aircraft_utilization_rate,8.7,Hours,Daily,68958562d97275e03c78ebcd,2,2025-06-02T10:12:00
2025-06-02,aircraft_utilization_rate,8.8,Hours,Daily,68958562d97275e03c78ebcd,2,2025-06-02T11:18:00
2025-06-02,aircraft_utilization_rate,9.3,Hours,Daily,68958562d97275e03c78ebcd,2,2025-06-02T12:24:00
2025-06-02,aircraft_utilization_rate,9.2,Hours,Daily,68958562d97275e03c78ebcd,2,2025-06-02T13:30:00
2025-06-02,aircraft_utilization_rate,9.4,Hours,Daily,68958562d97275e03c78ebcd,2,2025-06-02T14:36:00
2025-06-02,aircraft_utilization_rate,8.9,Hours,Daily,68958562d97275e03c78ebcd,2,2025-06-02T15:42:00
2025-06-02,aircraft_utilization_rate,8.6,Hours,Daily,68958562d97275e03c78ebcd,2,2025-06-02T16:48:00
2025-06-02,aircraft_utilization_rate,8.8,Hours,Daily,68958562d97275e03c78ebcd,2,2025-06-02T17:54:00
2025-06-02,average_delay_per_flight,11.4,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-06-02T08:00:00
2025-06-02,average_delay_per_flight,14.7,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-06-02T09:06:00
2025-06-02,average_delay_per_flight,20.3,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-06-02T10:12:00
2025-06-02,average_delay_per_flight,24.3,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-06-02T11:18:00
2025-06-02,average_delay_per_flight,22.2,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-06-02T12:24:00
2025-06-02,average_delay_per_flight,24.1,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-06-02T13:30:00
2025-06-02,average_delay_per_flight,22.3,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-06-02T14:36:00
2025-06-02,average_delay_per_flight,19.0,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-06-02T15:42:00
2025-06-02,average_delay_per_flight,12.9,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-06-02T16:48:00
2025-06-02,average_delay_per_flight,10.5,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-06-02T17:54:00
2025-06-02,check_in_counter_wait_time,4.8,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-06-02T08:00:00
2025-06-02,check_in_counter_wait_time,6.9,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-06-02T09:06:00
2025-06-02,check_in_counter_wait_time,8.1,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-06-02T10:12:00
2025-06-02,check_in_counter_wait_time,9.7,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-06-02T11:18:00
2025-06-02,check_in_counter_wait_time,10.9,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-06-02T12:24:00
2025-06-02,check_in_counter_wait_time,11.2,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-06-02T13:30:00
2025-06-02,check_in_counter_wait_time,10.9,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-06-02T14:36:00
2025-06-02,check_in_counter_wait_time,8.7,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-06-02T15:42:00
2025-06-02,check_in_counter_wait_time,6.2,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-06-02T16:48:00
2025-06-02,check_in_counter_wait_time,5.4,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-06-02T17:54:00
2025-06-02,revenue_per_available_seat_kilometer_rask,2.63,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-06-02T08:00:00
2025-06-02,revenue_per_available_seat_kilometer_rask,2.66,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-06-02T09:06:00
2025-06-02,revenue_per_available_seat_kilometer_rask,2.6,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-06-02T10:12:00
2025-06-02,revenue_per_available_seat_kilometer_rask,2.63,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-06-02T11:18:00
2025-06-02,revenue_per_available_seat_kilometer_rask,2.65,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-06-02T12:24:00
2025-06-02,revenue_per_available_seat_kilometer_rask,2.64,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-06-02T13:30:00
2025-06-02,revenue_per_available_seat_kilometer_rask,2.64,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-06-02T14:36:00
2025-06-02,revenue_per_available_seat_kilometer_rask,2.64,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-06-02T15:42:00
2025-06-02,revenue_per_available_seat_kilometer_rask,2.61,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-06-02T16:48:00
2025-06-02,revenue_per_available_seat_kilometer_rask,2.6,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-06-02T17:54:00
2025-06-02,cost_per_available_seat_kilometer_cask,3.78,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-06-02T08:00:00
2025-06-02,cost_per_available_seat_kilometer_cask,3.78,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-06-02T09:06:00
2025-06-02,cost_per_available_seat_kilometer_cask,3.77,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-06-02T10:12:00
2025-06-02,cost_per_available_seat_kilometer_cask,3.77,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-06-02T11:18:00
2025-06-02,cost_per_available_seat_kilometer_cask,3.77,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-06-02T12:24:00
2025-06-02,cost_per_available_seat_kilometer_cask,3.76,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-06-02T13:30:00
2025-06-02,cost_per_available_seat_kilometer_cask,3.8,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-06-02T14:36:00
2025-06-02,cost_per_available_seat_kilometer_cask,3.77,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-06-02T15:42:00
