date,kpi_name,logged_value,unit,frequency,kpi_threshold,client_id,logged_at
2024-11-01,aircraft_utilization_rate,9.2,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-01T08:00:00
2024-11-01,aircraft_utilization_rate,9.4,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-01T09:06:00
2024-11-01,aircraft_utilization_rate,9.1,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-01T10:12:00
2024-11-01,aircraft_utilization_rate,9.4,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-01T11:18:00
2024-11-01,aircraft_utilization_rate,9.8,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-01T12:24:00
2024-11-01,aircraft_utilization_rate,9.3,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-01T13:30:00
2024-11-01,aircraft_utilization_rate,9.5,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-01T14:36:00
2024-11-01,aircraft_utilization_rate,9.3,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-01T15:42:00
2024-11-01,aircraft_utilization_rate,9.3,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-01T16:48:00
2024-11-01,aircraft_utilization_rate,9.3,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-01T17:54:00
2024-11-01,average_delay_per_flight,8.4,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-01T08:00:00
2024-11-01,average_delay_per_flight,13.0,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-01T09:06:00
2024-11-01,average_delay_per_flight,19.9,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-01T10:12:00
2024-11-01,average_delay_per_flight,24.3,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-01T11:18:00
2024-11-01,average_delay_per_flight,22.2,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-01T12:24:00
2024-11-01,average_delay_per_flight,21.0,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-01T13:30:00
2024-11-01,average_delay_per_flight,22.0,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-01T14:36:00
2024-11-01,average_delay_per_flight,22.6,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-01T15:42:00
2024-11-01,average_delay_per_flight,12.4,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-01T16:48:00
2024-11-01,average_delay_per_flight,11.5,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-01T17:54:00
2024-11-01,check_in_counter_wait_time,6.1,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-01T08:00:00
2024-11-01,check_in_counter_wait_time,6.4,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-01T09:06:00
2024-11-01,check_in_counter_wait_time,8.0,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-01T10:12:00
2024-11-01,check_in_counter_wait_time,11.0,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-01T11:18:00
2024-11-01,check_in_counter_wait_time,11.9,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-01T12:24:00
2024-11-01,check_in_counter_wait_time,12.1,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-01T13:30:00
2024-11-01,check_in_counter_wait_time,10.9,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-01T14:36:00
2024-11-01,check_in_counter_wait_time,8.2,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-01T15:42:00
2024-11-01,check_in_counter_wait_time,6.3,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-01T16:48:00
2024-11-01,check_in_counter_wait_time,6.8,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-01T17:54:00
2024-11-01,revenue_per_available_seat_kilometer_rask,2.36,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-01T08:00:00
2024-11-01,revenue_per_available_seat_kilometer_rask,2.39,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-01T09:06:00
2024-11-01,revenue_per_available_seat_kilometer_rask,2.42,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-01T10:12:00
2024-11-01,revenue_per_available_seat_kilometer_rask,2.43,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-01T11:18:00
2024-11-01,revenue_per_available_seat_kilometer_rask,2.47,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-01T12:24:00
2024-11-01,revenue_per_available_seat_kilometer_rask,2.39,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-01T13:30:00
2024-11-01,revenue_per_available_seat_kilometer_rask,2.45,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-01T14:36:00
2024-11-01,revenue_per_available_seat_kilometer_rask,2.38,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-01T15:42:00
2024-11-01,revenue_per_available_seat_kilometer_rask,2.37,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-01T16:48:00
2024-11-01,revenue_per_available_seat_kilometer_rask,2.37,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-01T17:54:00
2024-11-01,cost_per_available_seat_kilometer_cask,3.61,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-01T08:00:00
2024-11-01,cost_per_available_seat_kilometer_cask,3.65,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-01T09:06:00
2024-11-01,cost_per_available_seat_kilometer_cask,3.7,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-01T10:12:00
2024-11-01,cost_per_available_seat_kilometer_cask,3.64,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-01T11:18:00
2024-11-01,cost_per_available_seat_kilometer_cask,3.69,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-01T12:24:00
2024-11-01,cost_per_available_seat_kilometer_cask,3.72,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-01T13:30:00
2024-11-01,cost_per_available_seat_kilometer_cask,3.65,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-01T14:36:00
2024-11-01,cost_per_available_seat_kilometer_cask,3.65,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-01T15:42:00
2024-11-01,cost_per_available_seat_kilometer_cask,3.68,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-01T16:48:00
2024-11-01,cost_per_available_seat_kilometer_cask,3.65,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-01T17:54:00
2024-11-01,net_promoter_score_nps,25,Score,Monthly,689584d2d97275e03c78ebc6,2,2024-11-01T08:00:00
2024-11-01,net_promoter_score_nps,25,Score,Monthly,689584d2d97275e03c78ebc6,2,2024-11-01T09:06:00
2024-11-01,net_promoter_score_nps,26,Score,Monthly,689584d2d97275e03c78ebc6,2,2024-11-01T10:12:00
2024-11-01,net_promoter_score_nps,26,Score,Monthly,689584d2d97275e03c78ebc6,2,2024-11-01T11:18:00
2024-11-01,net_promoter_score_nps,25,Score,Monthly,689584d2d97275e03c78ebc6,2,2024-11-01T12:24:00
2024-11-01,net_promoter_score_nps,28,Score,Monthly,689584d2d97275e03c78ebc6,2,2024-11-01T13:30:00
2024-11-01,net_promoter_score_nps,27,Score,Monthly,689584d2d97275e03c78ebc6,2,2024-11-01T14:36:00
2024-11-01,net_promoter_score_nps,25,Score,Monthly,689584d2d97275e03c78ebc6,2,2024-11-01T15:42:00
2024-11-01,net_promoter_score_nps,23,Score,Monthly,689584d2d97275e03c78ebc6,2,2024-11-01T16:48:00
2024-11-01,net_promoter_score_nps,26,Score,Monthly,689584d2d97275e03c78ebc6,2,2024-11-01T17:54:00
2024-11-01,employee_cost_ratio,28.6,%,Monthly,689584f3d97275e03c78ebc8,2,2024-11-01T08:00:00
2024-11-01,employee_cost_ratio,28.6,%,Monthly,689584f3d97275e03c78ebc8,2,2024-11-01T09:06:00
2024-11-01,employee_cost_ratio,29.8,%,Monthly,689584f3d97275e03c78ebc8,2,2024-11-01T10:12:00
2024-11-01,employee_cost_ratio,29.8,%,Monthly,689584f3d97275e03c78ebc8,2,2024-11-01T11:18:00
2024-11-01,employee_cost_ratio,28.7,%,Monthly,689584f3d97275e03c78ebc8,2,2024-11-01T12:24:00
2024-11-01,employee_cost_ratio,30.6,%,Monthly,689584f3d97275e03c78ebc8,2,2024-11-01T13:30:00
2024-11-01,employee_cost_ratio,29.0,%,Monthly,689584f3d97275e03c78ebc8,2,2024-11-01T14:36:00
2024-11-01,employee_cost_ratio,28.3,%,Monthly,689584f3d97275e03c78ebc8,2,2024-11-01T15:42:00
2024-11-01,employee_cost_ratio,28.6,%,Monthly,689584f3d97275e03c78ebc8,2,2024-11-01T16:48:00
2024-11-01,employee_cost_ratio,28.5,%,Monthly,689584f3d97275e03c78ebc8,2,2024-11-01T17:54:00
2024-11-01,fuel_cost_per_kilometer,1.665,USD,Monthly,68958503d97275e03c78ebc9,2,2024-11-01T08:00:00
2024-11-01,fuel_cost_per_kilometer,1.709,USD,Monthly,68958503d97275e03c78ebc9,2,2024-11-01T09:06:00
2024-11-01,fuel_cost_per_kilometer,1.69,USD,Monthly,68958503d97275e03c78ebc9,2,2024-11-01T10:12:00
2024-11-01,fuel_cost_per_kilometer,1.683,USD,Monthly,68958503d97275e03c78ebc9,2,2024-11-01T11:18:00
2024-11-01,fuel_cost_per_kilometer,1.711,USD,Monthly,68958503d97275e03c78ebc9,2,2024-11-01T12:24:00
2024-11-01,fuel_cost_per_kilometer,1.706,USD,Monthly,68958503d97275e03c78ebc9,2,2024-11-01T13:30:00
2024-11-01,fuel_cost_per_kilometer,1.664,USD,Monthly,68958503d97275e03c78ebc9,2,2024-11-01T14:36:00
2024-11-01,fuel_cost_per_kilometer,1.706,USD,Monthly,68958503d97275e03c78ebc9,2,2024-11-01T15:42:00
2024-11-01,fuel_cost_per_kilometer,1.686,USD,Monthly,68958503d97275e03c78ebc9,2,2024-11-01T16:48:00
2024-11-01,fuel_cost_per_kilometer,1.696,USD,Monthly,68958503d97275e03c78ebc9,2,2024-11-01T17:54:00
2024-11-01,customer_complaint_rate,20,Count,Monthly,68958515d97275e03c78ebca,2,2024-11-01T08:00:00
2024-11-01,customer_complaint_rate,19,Count,Monthly,68958515d97275e03c78ebca,2,2024-11-01T09:06:00
2024-11-01,customer_complaint_rate,17,Count,Monthly,68958515d97275e03c78ebca,2,2024-11-01T10:12:00
2024-11-01,customer_complaint_rate,20,Count,Monthly,68958515d97275e03c78ebca,2,2024-11-01T11:18:00
2024-11-01,customer_complaint_rate,18,Count,Monthly,68958515d97275e03c78ebca,2,2024-11-01T12:24:00
2024-11-01,customer_complaint_rate,21,Count,Monthly,68958515d97275e03c78ebca,2,2024-11-01T13:30:00
2024-11-01,customer_complaint_rate,17,Count,Monthly,68958515d97275e03c78ebca,2,2024-11-01T14:36:00
2024-11-01,customer_complaint_rate,21,Count,Monthly,68958515d97275e03c78ebca,2,2024-11-01T15:42:00
2024-11-01,customer_complaint_rate,20,Count,Monthly,68958515d97275e03c78ebca,2,2024-11-01T16:48:00
2024-11-01,customer_complaint_rate,18,Count,Monthly,68958515d97275e03c78ebca,2,2024-11-01T17:54:00
2024-11-01,return_on_aircraft_assets,7.19,%,Quarterly,68958532d97275e03c78ebcb,2,2024-11-01T08:00:00
2024-11-01,return_on_aircraft_assets,6.91,%,Quarterly,68958532d97275e03c78ebcb,2,2024-11-01T09:06:00
2024-11-01,return_on_aircraft_assets,6.96,%,Quarterly,68958532d97275e03c78ebcb,2,2024-11-01T10:12:00
2024-11-01,return_on_aircraft_assets,7.12,%,Quarterly,68958532d97275e03c78ebcb,2,2024-11-01T11:18:00
2024-11-01,return_on_aircraft_assets,7.29,%,Quarterly,68958532d97275e03c78ebcb,2,2024-11-01T12:24:00
2024-11-01,return_on_aircraft_assets,7.23,%,Quarterly,68958532d97275e03c78ebcb,2,2024-11-01T13:30:00
2024-11-01,return_on_aircraft_assets,7.02,%,Quarterly,68958532d97275e03c78ebcb,2,2024-11-01T14:36:00
2024-11-01,return_on_aircraft_assets,7.09,%,Quarterly,68958532d97275e03c78ebcb,2,2024-11-01T15:42:00
2024-11-01,return_on_aircraft_assets,7.05,%,Quarterly,68958532d97275e03c78ebcb,2,2024-11-01T16:48:00
2024-11-01,return_on_aircraft_assets,6.89,%,Quarterly,68958532d97275e03c78ebcb,2,2024-11-01T17:54:00
2024-11-02,on_time_performance,89.8,%,Daily,68958470d97275e03c78ebc0,2,2024-11-02T08:00:00
2024-11-02,on_time_performance,91.2,%,Daily,68958470d97275e03c78ebc0,2,2024-11-02T09:06:00
2024-11-02,on_time_performance,89.5,%,Daily,68958470d97275e03c78ebc0,2,2024-11-02T10:12:00
2024-11-02,on_time_performance,88.8,%,Daily,68958470d97275e03c78ebc0,2,2024-11-02T11:18:00
2024-11-02,on_time_performance,88.1,%,Daily,68958470d97275e03c78ebc0,2,2024-11-02T12:24:00
2024-11-02,on_time_performance,87.5,%,Daily,68958470d97275e03c78ebc0,2,2024-11-02T13:30:00
2024-11-02,on_time_performance,88.6,%,Daily,68958470d97275e03c78ebc0,2,2024-11-02T14:36:00
2024-11-02,on_time_performance,88.3,%,Daily,68958470d97275e03c78ebc0,2,2024-11-02T15:42:00
2024-11-02,on_time_performance,91.1,%,Daily,68958470d97275e03c78ebc0,2,2024-11-02T16:48:00
2024-11-02,on_time_performance,91.6,%,Daily,68958470d97275e03c78ebc0,2,2024-11-02T17:54:00
2024-11-02,flight_cancellation_rate,0.9,%,Daily,6895848ad97275e03c78ebc1,2,2024-11-02T08:00:00
2024-11-02,flight_cancellation_rate,0.87,%,Daily,6895848ad97275e03c78ebc1,2,2024-11-02T09:06:00
2024-11-02,flight_cancellation_rate,0.83,%,Daily,6895848ad97275e03c78ebc1,2,2024-11-02T10:12:00
2024-11-02,flight_cancellation_rate,0.85,%,Daily,6895848ad97275e03c78ebc1,2,2024-11-02T11:18:00
2024-11-02,flight_cancellation_rate,1.37,%,Daily,6895848ad97275e03c78ebc1,2,2024-11-02T12:24:00
2024-11-02,flight_cancellation_rate,1.33,%,Daily,6895848ad97275e03c78ebc1,2,2024-11-02T13:30:00
2024-11-02,flight_cancellation_rate,1.35,%,Daily,6895848ad97275e03c78ebc1,2,2024-11-02T14:36:00
2024-11-02,flight_cancellation_rate,0.84,%,Daily,6895848ad97275e03c78ebc1,2,2024-11-02T15:42:00
2024-11-02,flight_cancellation_rate,0.97,%,Daily,6895848ad97275e03c78ebc1,2,2024-11-02T16:48:00
2024-11-02,flight_cancellation_rate,1.04,%,Daily,6895848ad97275e03c78ebc1,2,2024-11-02T17:54:00
2024-11-02,passenger_load_factor,86.3,%,Daily,689584bbd97275e03c78ebc4,2,2024-11-02T08:00:00
2024-11-02,passenger_load_factor,85.8,%,Daily,689584bbd97275e03c78ebc4,2,2024-11-02T09:06:00
2024-11-02,passenger_load_factor,86.9,%,Daily,689584bbd97275e03c78ebc4,2,2024-11-02T10:12:00
2024-11-02,passenger_load_factor,87.0,%,Daily,689584bbd97275e03c78ebc4,2,2024-11-02T11:18:00
2024-11-02,passenger_load_factor,85.4,%,Daily,689584bbd97275e03c78ebc4,2,2024-11-02T12:24:00
2024-11-02,passenger_load_factor,84.1,%,Daily,689584bbd97275e03c78ebc4,2,2024-11-02T13:30:00
2024-11-02,passenger_load_factor,86.2,%,Daily,689584bbd97275e03c78ebc4,2,2024-11-02T14:36:00
2024-11-02,passenger_load_factor,85.6,%,Daily,689584bbd97275e03c78ebc4,2,2024-11-02T15:42:00
2024-11-02,passenger_load_factor,86.6,%,Daily,689584bbd97275e03c78ebc4,2,2024-11-02T16:48:00
2024-11-02,passenger_load_factor,84.0,%,Daily,689584bbd97275e03c78ebc4,2,2024-11-02T17:54:00
2024-11-02,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2024-11-02T08:00:00
2024-11-02,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2024-11-02T09:06:00
2024-11-02,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2024-11-02T10:12:00
2024-11-02,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2024-11-02T11:18:00
2024-11-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2024-11-02T12:24:00
2024-11-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2024-11-02T13:30:00
2024-11-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2024-11-02T14:36:00
2024-11-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2024-11-02T15:42:00
2024-11-02,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2024-11-02T16:48:00
2024-11-02,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2024-11-02T17:54:00
2024-11-02,aircraft_utilization_rate,9.3,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-02T08:00:00
2024-11-02,aircraft_utilization_rate,9.5,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-02T09:06:00
2024-11-02,aircraft_utilization_rate,9.3,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-02T10:12:00
2024-11-02,aircraft_utilization_rate,9.6,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-02T11:18:00
2024-11-02,aircraft_utilization_rate,9.8,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-02T12:24:00
2024-11-02,aircraft_utilization_rate,9.7,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-02T13:30:00
2024-11-02,aircraft_utilization_rate,9.8,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-02T14:36:00
2024-11-02,aircraft_utilization_rate,9.1,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-02T15:42:00
2024-11-02,aircraft_utilization_rate,9.0,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-02T16:48:00
2024-11-02,aircraft_utilization_rate,8.9,Hours,Daily,68958562d97275e03c78ebcd,2,2024-11-02T17:54:00
2024-11-02,average_delay_per_flight,8.1,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-02T08:00:00
2024-11-02,average_delay_per_flight,12.1,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-02T09:06:00
2024-11-02,average_delay_per_flight,18.8,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-02T10:12:00
2024-11-02,average_delay_per_flight,22.6,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-02T11:18:00
2024-11-02,average_delay_per_flight,20.3,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-02T12:24:00
2024-11-02,average_delay_per_flight,22.1,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-02T13:30:00
2024-11-02,average_delay_per_flight,24.4,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-02T14:36:00
2024-11-02,average_delay_per_flight,22.6,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-02T15:42:00
2024-11-02,average_delay_per_flight,12.3,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-02T16:48:00
2024-11-02,average_delay_per_flight,9.5,Minutes,Daily,689584dfd97275e03c78ebc7,2,2024-11-02T17:54:00
2024-11-02,check_in_counter_wait_time,6.3,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-02T08:00:00
2024-11-02,check_in_counter_wait_time,7.8,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-02T09:06:00
2024-11-02,check_in_counter_wait_time,9.1,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-02T10:12:00
2024-11-02,check_in_counter_wait_time,10.2,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-02T11:18:00
2024-11-02,check_in_counter_wait_time,11.3,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-02T12:24:00
2024-11-02,check_in_counter_wait_time,12.2,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-02T13:30:00
2024-11-02,check_in_counter_wait_time,10.0,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-02T14:36:00
2024-11-02,check_in_counter_wait_time,7.4,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-02T15:42:00
2024-11-02,check_in_counter_wait_time,5.8,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-02T16:48:00
2024-11-02,check_in_counter_wait_time,5.1,Minutes,Daily,6895854fd97275e03c78ebcc,2,2024-11-02T17:54:00
2024-11-02,revenue_per_available_seat_kilometer_rask,2.41,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-02T08:00:00
2024-11-02,revenue_per_available_seat_kilometer_rask,2.46,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-02T09:06:00
2024-11-02,revenue_per_available_seat_kilometer_rask,2.47,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-02T10:12:00
2024-11-02,revenue_per_available_seat_kilometer_rask,2.47,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-02T11:18:00
2024-11-02,revenue_per_available_seat_kilometer_rask,2.39,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-02T12:24:00
2024-11-02,revenue_per_available_seat_kilometer_rask,2.44,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-02T13:30:00
2024-11-02,revenue_per_available_seat_kilometer_rask,2.47,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-02T14:36:00
2024-11-02,revenue_per_available_seat_kilometer_rask,2.45,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-02T15:42:00
2024-11-02,revenue_per_available_seat_kilometer_rask,2.45,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-02T16:48:00
2024-11-02,revenue_per_available_seat_kilometer_rask,2.45,USD,Monthly,689584a2d97275e03c78ebc2,2,2024-11-02T17:54:00
2024-11-02,cost_per_available_seat_kilometer_cask,3.62,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-02T08:00:00
2024-11-02,cost_per_available_seat_kilometer_cask,3.61,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-02T09:06:00
2024-11-02,cost_per_available_seat_kilometer_cask,3.68,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-02T10:12:00
2024-11-02,cost_per_available_seat_kilometer_cask,3.66,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-02T11:18:00
2024-11-02,cost_per_available_seat_kilometer_cask,3.71,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-02T12:24:00
2024-11-02,cost_per_available_seat_kilometer_cask,3.69,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-02T13:30:00
2024-11-02,cost_per_available_seat_kilometer_cask,3.64,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-02T14:36:00
2024-11-02,cost_per_available_seat_kilometer_cask,3.61,USD,Monthly,689584b0d97275e03c78ebc3,2,2024-11-02T15:42:00
