date,kpi_name,logged_value,unit,frequency,kpi_threshold,client_id,logged_at
2025-07-01,aircraft_utilization_rate,9.0,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-01T10:12:00
2025-07-01,aircraft_utilization_rate,8.9,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-01T11:18:00
2025-07-01,aircraft_utilization_rate,9.1,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-01T12:24:00
2025-07-01,aircraft_utilization_rate,8.8,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-01T13:30:00
2025-07-01,aircraft_utilization_rate,8.8,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-01T14:36:00
2025-07-01,aircraft_utilization_rate,9.0,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-01T15:42:00
2025-07-01,aircraft_utilization_rate,8.7,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-01T16:48:00
2025-07-01,aircraft_utilization_rate,8.6,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-01T17:54:00
2025-07-01,average_delay_per_flight,9.9,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-01T08:00:00
2025-07-01,average_delay_per_flight,14.7,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-01T09:06:00
2025-07-01,average_delay_per_flight,20.7,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-01T10:12:00
2025-07-01,average_delay_per_flight,25.4,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-01T11:18:00
2025-07-01,average_delay_per_flight,20.8,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-01T12:24:00
2025-07-01,average_delay_per_flight,22.0,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-01T13:30:00
2025-07-01,average_delay_per_flight,23.8,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-01T14:36:00
2025-07-01,average_delay_per_flight,19.3,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-01T15:42:00
2025-07-01,average_delay_per_flight,13.3,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-01T16:48:00
2025-07-01,average_delay_per_flight,8.7,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-01T17:54:00
2025-07-01,check_in_counter_wait_time,5.5,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-01T08:00:00
2025-07-01,check_in_counter_wait_time,7.7,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-01T09:06:00
2025-07-01,check_in_counter_wait_time,7.5,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-01T10:12:00
2025-07-01,check_in_counter_wait_time,9.3,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-01T11:18:00
2025-07-01,check_in_counter_wait_time,11.6,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-01T12:24:00
2025-07-01,check_in_counter_wait_time,12.1,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-01T13:30:00
2025-07-01,check_in_counter_wait_time,10.9,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-01T14:36:00
2025-07-01,check_in_counter_wait_time,8.3,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-01T15:42:00
2025-07-01,check_in_counter_wait_time,6.2,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-01T16:48:00
2025-07-01,check_in_counter_wait_time,4.8,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-01T17:54:00
2025-07-01,revenue_per_available_seat_kilometer_rask,2.56,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-01T08:00:00
2025-07-01,revenue_per_available_seat_kilometer_rask,2.5,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-01T09:06:00
2025-07-01,revenue_per_available_seat_kilometer_rask,2.55,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-01T10:12:00
2025-07-01,revenue_per_available_seat_kilometer_rask,2.52,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-01T11:18:00
2025-07-01,revenue_per_available_seat_kilometer_rask,2.57,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-01T12:24:00
2025-07-01,revenue_per_available_seat_kilometer_rask,2.58,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-01T13:30:00
2025-07-01,revenue_per_available_seat_kilometer_rask,2.54,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-01T14:36:00
2025-07-01,revenue_per_available_seat_kilometer_rask,2.57,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-01T15:42:00
2025-07-01,revenue_per_available_seat_kilometer_rask,2.5,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-01T16:48:00
2025-07-01,revenue_per_available_seat_kilometer_rask,2.49,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-01T17:54:00
2025-07-01,cost_per_available_seat_kilometer_cask,3.64,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-01T08:00:00
2025-07-01,cost_per_available_seat_kilometer_cask,3.69,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-01T09:06:00
2025-07-01,cost_per_available_seat_kilometer_cask,3.67,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-01T10:12:00
2025-07-01,cost_per_available_seat_kilometer_cask,3.67,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-01T11:18:00
2025-07-01,cost_per_available_seat_kilometer_cask,3.7,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-01T12:24:00
2025-07-01,cost_per_available_seat_kilometer_cask,3.65,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-01T13:30:00
2025-07-01,cost_per_available_seat_kilometer_cask,3.65,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-01T14:36:00
2025-07-01,cost_per_available_seat_kilometer_cask,3.64,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-01T15:42:00
2025-07-01,cost_per_available_seat_kilometer_cask,3.63,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-01T16:48:00
2025-07-01,cost_per_available_seat_kilometer_cask,3.65,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-01T17:54:00
2025-07-01,net_promoter_score_nps,26,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-07-01T08:00:00
2025-07-01,net_promoter_score_nps,29,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-07-01T09:06:00
2025-07-01,net_promoter_score_nps,27,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-07-01T10:12:00
2025-07-01,net_promoter_score_nps,29,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-07-01T11:18:00
2025-07-01,net_promoter_score_nps,31,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-07-01T12:24:00
2025-07-01,net_promoter_score_nps,31,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-07-01T13:30:00
2025-07-01,net_promoter_score_nps,31,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-07-01T14:36:00
2025-07-01,net_promoter_score_nps,27,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-07-01T15:42:00
2025-07-01,net_promoter_score_nps,26,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-07-01T16:48:00
2025-07-01,net_promoter_score_nps,29,Score,Monthly,689584d2d97275e03c78ebc6,2,2025-07-01T17:54:00
2025-07-01,employee_cost_ratio,27.8,%,Monthly,689584f3d97275e03c78ebc8,2,2025-07-01T08:00:00
2025-07-01,employee_cost_ratio,29.9,%,Monthly,689584f3d97275e03c78ebc8,2,2025-07-01T09:06:00
2025-07-01,employee_cost_ratio,28.0,%,Monthly,689584f3d97275e03c78ebc8,2,2025-07-01T10:12:00
2025-07-01,employee_cost_ratio,30.2,%,Monthly,689584f3d97275e03c78ebc8,2,2025-07-01T11:18:00
2025-07-01,employee_cost_ratio,29.4,%,Monthly,689584f3d97275e03c78ebc8,2,2025-07-01T12:24:00
2025-07-01,employee_cost_ratio,28.3,%,Monthly,689584f3d97275e03c78ebc8,2,2025-07-01T13:30:00
2025-07-01,employee_cost_ratio,28.9,%,Monthly,689584f3d97275e03c78ebc8,2,2025-07-01T14:36:00
2025-07-01,employee_cost_ratio,28.2,%,Monthly,689584f3d97275e03c78ebc8,2,2025-07-01T15:42:00
2025-07-01,employee_cost_ratio,28.2,%,Monthly,689584f3d97275e03c78ebc8,2,2025-07-01T16:48:00
2025-07-01,employee_cost_ratio,28.9,%,Monthly,689584f3d97275e03c78ebc8,2,2025-07-01T17:54:00
2025-07-01,fuel_cost_per_kilometer,1.599,USD,Monthly,68958503d97275e03c78ebc9,2,2025-07-01T08:00:00
2025-07-01,fuel_cost_per_kilometer,1.623,USD,Monthly,68958503d97275e03c78ebc9,2,2025-07-01T09:06:00
2025-07-01,fuel_cost_per_kilometer,1.631,USD,Monthly,68958503d97275e03c78ebc9,2,2025-07-01T10:12:00
2025-07-01,fuel_cost_per_kilometer,1.643,USD,Monthly,68958503d97275e03c78ebc9,2,2025-07-01T11:18:00
2025-07-01,fuel_cost_per_kilometer,1.663,USD,Monthly,68958503d97275e03c78ebc9,2,2025-07-01T12:24:00
2025-07-01,fuel_cost_per_kilometer,1.659,USD,Monthly,68958503d97275e03c78ebc9,2,2025-07-01T13:30:00
2025-07-01,fuel_cost_per_kilometer,1.609,USD,Monthly,68958503d97275e03c78ebc9,2,2025-07-01T14:36:00
2025-07-01,fuel_cost_per_kilometer,1.662,USD,Monthly,68958503d97275e03c78ebc9,2,2025-07-01T15:42:00
2025-07-01,fuel_cost_per_kilometer,1.617,USD,Monthly,68958503d97275e03c78ebc9,2,2025-07-01T16:48:00
2025-07-01,fuel_cost_per_kilometer,1.617,USD,Monthly,68958503d97275e03c78ebc9,2,2025-07-01T17:54:00
2025-07-01,customer_complaint_rate,20,Count,Monthly,68958515d97275e03c78ebca,2,2025-07-01T08:00:00
2025-07-01,customer_complaint_rate,24,Count,Monthly,68958515d97275e03c78ebca,2,2025-07-01T09:06:00
2025-07-01,customer_complaint_rate,24,Count,Monthly,68958515d97275e03c78ebca,2,2025-07-01T10:12:00
2025-07-01,customer_complaint_rate,22,Count,Monthly,68958515d97275e03c78ebca,2,2025-07-01T11:18:00
2025-07-01,customer_complaint_rate,25,Count,Monthly,68958515d97275e03c78ebca,2,2025-07-01T12:24:00
2025-07-01,customer_complaint_rate,23,Count,Monthly,68958515d97275e03c78ebca,2,2025-07-01T13:30:00
2025-07-01,customer_complaint_rate,24,Count,Monthly,68958515d97275e03c78ebca,2,2025-07-01T14:36:00
2025-07-01,customer_complaint_rate,22,Count,Monthly,68958515d97275e03c78ebca,2,2025-07-01T15:42:00
2025-07-01,customer_complaint_rate,23,Count,Monthly,68958515d97275e03c78ebca,2,2025-07-01T16:48:00
2025-07-01,customer_complaint_rate,21,Count,Monthly,68958515d97275e03c78ebca,2,2025-07-01T17:54:00
2025-07-01,return_on_aircraft_assets,7.4,%,Quarterly,68958532d97275e03c78ebcb,2,2025-07-01T08:00:00
2025-07-01,return_on_aircraft_assets,7.75,%,Quarterly,68958532d97275e03c78ebcb,2,2025-07-01T09:06:00
2025-07-01,return_on_aircraft_assets,7.63,%,Quarterly,68958532d97275e03c78ebcb,2,2025-07-01T10:12:00
2025-07-01,return_on_aircraft_assets,7.56,%,Quarterly,68958532d97275e03c78ebcb,2,2025-07-01T11:18:00
2025-07-01,return_on_aircraft_assets,7.7,%,Quarterly,68958532d97275e03c78ebcb,2,2025-07-01T12:24:00
2025-07-01,return_on_aircraft_assets,7.5,%,Quarterly,68958532d97275e03c78ebcb,2,2025-07-01T13:30:00
2025-07-01,return_on_aircraft_assets,7.6,%,Quarterly,68958532d97275e03c78ebcb,2,2025-07-01T14:36:00
2025-07-01,return_on_aircraft_assets,7.43,%,Quarterly,68958532d97275e03c78ebcb,2,2025-07-01T15:42:00
2025-07-01,return_on_aircraft_assets,7.72,%,Quarterly,68958532d97275e03c78ebcb,2,2025-07-01T16:48:00
2025-07-01,return_on_aircraft_assets,7.54,%,Quarterly,68958532d97275e03c78ebcb,2,2025-07-01T17:54:00
2025-07-02,on_time_performance,90.0,%,Daily,68958470d97275e03c78ebc0,2,2025-07-02T08:00:00
2025-07-02,on_time_performance,86.9,%,Daily,68958470d97275e03c78ebc0,2,2025-07-02T09:06:00
2025-07-02,on_time_performance,87.0,%,Daily,68958470d97275e03c78ebc0,2,2025-07-02T10:12:00
2025-07-02,on_time_performance,88.4,%,Daily,68958470d97275e03c78ebc0,2,2025-07-02T11:18:00
2025-07-02,on_time_performance,87.7,%,Daily,68958470d97275e03c78ebc0,2,2025-07-02T12:24:00
2025-07-02,on_time_performance,87.0,%,Daily,68958470d97275e03c78ebc0,2,2025-07-02T13:30:00
2025-07-02,on_time_performance,86.3,%,Daily,68958470d97275e03c78ebc0,2,2025-07-02T14:36:00
2025-07-02,on_time_performance,85.8,%,Daily,68958470d97275e03c78ebc0,2,2025-07-02T15:42:00
2025-07-02,on_time_performance,86.9,%,Daily,68958470d97275e03c78ebc0,2,2025-07-02T16:48:00
2025-07-02,on_time_performance,87.6,%,Daily,68958470d97275e03c78ebc0,2,2025-07-02T17:54:00
2025-07-02,flight_cancellation_rate,1.65,%,Daily,6895848ad97275e03c78ebc1,2,2025-07-02T08:00:00
2025-07-02,flight_cancellation_rate,1.78,%,Daily,6895848ad97275e03c78ebc1,2,2025-07-02T09:06:00
2025-07-02,flight_cancellation_rate,1.38,%,Daily,6895848ad97275e03c78ebc1,2,2025-07-02T10:12:00
2025-07-02,flight_cancellation_rate,1.74,%,Daily,6895848ad97275e03c78ebc1,2,2025-07-02T11:18:00
2025-07-02,flight_cancellation_rate,2.07,%,Daily,6895848ad97275e03c78ebc1,2,2025-07-02T12:24:00
2025-07-02,flight_cancellation_rate,1.58,%,Daily,6895848ad97275e03c78ebc1,2,2025-07-02T13:30:00
2025-07-02,flight_cancellation_rate,1.62,%,Daily,6895848ad97275e03c78ebc1,2,2025-07-02T14:36:00
2025-07-02,flight_cancellation_rate,1.81,%,Daily,6895848ad97275e03c78ebc1,2,2025-07-02T15:42:00
2025-07-02,flight_cancellation_rate,1.62,%,Daily,6895848ad97275e03c78ebc1,2,2025-07-02T16:48:00
2025-07-02,flight_cancellation_rate,1.23,%,Daily,6895848ad97275e03c78ebc1,2,2025-07-02T17:54:00
2025-07-02,passenger_load_factor,82.9,%,Daily,689584bbd97275e03c78ebc4,2,2025-07-02T08:00:00
2025-07-02,passenger_load_factor,84.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-07-02T09:06:00
2025-07-02,passenger_load_factor,83.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-07-02T10:12:00
2025-07-02,passenger_load_factor,84.7,%,Daily,689584bbd97275e03c78ebc4,2,2025-07-02T11:18:00
2025-07-02,passenger_load_factor,81.1,%,Daily,689584bbd97275e03c78ebc4,2,2025-07-02T12:24:00
2025-07-02,passenger_load_factor,84.6,%,Daily,689584bbd97275e03c78ebc4,2,2025-07-02T13:30:00
2025-07-02,passenger_load_factor,82.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-07-02T14:36:00
2025-07-02,passenger_load_factor,84.4,%,Daily,689584bbd97275e03c78ebc4,2,2025-07-02T15:42:00
2025-07-02,passenger_load_factor,82.8,%,Daily,689584bbd97275e03c78ebc4,2,2025-07-02T16:48:00
2025-07-02,passenger_load_factor,80.7,%,Daily,689584bbd97275e03c78ebc4,2,2025-07-02T17:54:00
2025-07-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-07-02T08:00:00
2025-07-02,baggage_mishandling_rate,6,Count,Daily,689584c6d97275e03c78ebc5,2,2025-07-02T09:06:00
2025-07-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-07-02T10:12:00
2025-07-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-07-02T11:18:00
2025-07-02,baggage_mishandling_rate,5,Count,Daily,689584c6d97275e03c78ebc5,2,2025-07-02T12:24:00
2025-07-02,baggage_mishandling_rate,5,Count,Daily,689584c6d97275e03c78ebc5,2,2025-07-02T13:30:00
2025-07-02,baggage_mishandling_rate,5,Count,Daily,689584c6d97275e03c78ebc5,2,2025-07-02T14:36:00
2025-07-02,baggage_mishandling_rate,5,Count,Daily,689584c6d97275e03c78ebc5,2,2025-07-02T15:42:00
2025-07-02,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-07-02T16:48:00
2025-07-02,baggage_mishandling_rate,5,Count,Daily,689584c6d97275e03c78ebc5,2,2025-07-02T17:54:00
2025-07-02,aircraft_utilization_rate,8.6,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-02T08:00:00
2025-07-02,aircraft_utilization_rate,8.5,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-02T09:06:00
2025-07-02,aircraft_utilization_rate,8.7,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-02T10:12:00
2025-07-02,aircraft_utilization_rate,8.8,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-02T11:18:00
2025-07-02,aircraft_utilization_rate,9.0,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-02T12:24:00
2025-07-02,aircraft_utilization_rate,9.4,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-02T13:30:00
2025-07-02,aircraft_utilization_rate,8.9,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-02T14:36:00
2025-07-02,aircraft_utilization_rate,8.8,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-02T15:42:00
2025-07-02,aircraft_utilization_rate,9.0,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-02T16:48:00
2025-07-02,aircraft_utilization_rate,8.7,Hours,Daily,68958562d97275e03c78ebcd,2,2025-07-02T17:54:00
2025-07-02,average_delay_per_flight,9.7,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-02T08:00:00
2025-07-02,average_delay_per_flight,14.8,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-02T09:06:00
2025-07-02,average_delay_per_flight,22.0,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-02T10:12:00
2025-07-02,average_delay_per_flight,22.6,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-02T11:18:00
2025-07-02,average_delay_per_flight,22.4,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-02T12:24:00
2025-07-02,average_delay_per_flight,21.0,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-02T13:30:00
2025-07-02,average_delay_per_flight,23.5,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-02T14:36:00
2025-07-02,average_delay_per_flight,20.7,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-02T15:42:00
2025-07-02,average_delay_per_flight,11.9,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-02T16:48:00
2025-07-02,average_delay_per_flight,11.6,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-07-02T17:54:00
2025-07-02,check_in_counter_wait_time,6.3,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-02T08:00:00
2025-07-02,check_in_counter_wait_time,5.6,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-02T09:06:00
2025-07-02,check_in_counter_wait_time,9.3,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-02T10:12:00
2025-07-02,check_in_counter_wait_time,10.0,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-02T11:18:00
2025-07-02,check_in_counter_wait_time,11.7,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-02T12:24:00
2025-07-02,check_in_counter_wait_time,10.7,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-02T13:30:00
2025-07-02,check_in_counter_wait_time,10.7,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-02T14:36:00
2025-07-02,check_in_counter_wait_time,8.2,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-02T15:42:00
2025-07-02,check_in_counter_wait_time,6.4,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-02T16:48:00
2025-07-02,check_in_counter_wait_time,5.9,Minutes,Daily,6895854fd97275e03c78ebcc,2,2025-07-02T17:54:00
2025-07-02,revenue_per_available_seat_kilometer_rask,2.57,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-02T08:00:00
2025-07-02,revenue_per_available_seat_kilometer_rask,2.51,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-02T09:06:00
2025-07-02,revenue_per_available_seat_kilometer_rask,2.54,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-02T10:12:00
2025-07-02,revenue_per_available_seat_kilometer_rask,2.57,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-02T11:18:00
2025-07-02,revenue_per_available_seat_kilometer_rask,2.6,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-02T12:24:00
2025-07-02,revenue_per_available_seat_kilometer_rask,2.58,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-02T13:30:00
2025-07-02,revenue_per_available_seat_kilometer_rask,2.59,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-02T14:36:00
2025-07-02,revenue_per_available_seat_kilometer_rask,2.59,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-02T15:42:00
2025-07-02,revenue_per_available_seat_kilometer_rask,2.52,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-02T16:48:00
2025-07-02,revenue_per_available_seat_kilometer_rask,2.55,USD,Monthly,689584a2d97275e03c78ebc2,2,2025-07-02T17:54:00
2025-07-02,cost_per_available_seat_kilometer_cask,3.64,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-02T08:00:00
2025-07-02,cost_per_available_seat_kilometer_cask,3.73,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-02T09:06:00
2025-07-02,cost_per_available_seat_kilometer_cask,3.64,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-02T10:12:00
2025-07-02,cost_per_available_seat_kilometer_cask,3.73,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-02T11:18:00
2025-07-02,cost_per_available_seat_kilometer_cask,3.7,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-02T12:24:00
2025-07-02,cost_per_available_seat_kilometer_cask,3.75,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-02T13:30:00
2025-07-02,cost_per_available_seat_kilometer_cask,3.68,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-02T14:36:00
2025-07-02,cost_per_available_seat_kilometer_cask,3.74,USD,Monthly,689584b0d97275e03c78ebc3,2,2025-07-02T15:42:00
